"run","Winner"
542,"empty"
542,"Spy"
544,"empty"
544,"Spy"
546,"empty"
546,"Spy"
548,"empty"
548,"Spy"
550,"empty"
550,"Spy"
552,"empty"
552,"Resistance"
554,"empty"
554,"Resistance"
556,"empty"
556,"Resistance"
558,"empty"
558,"Resistance"
560,"empty"
560,"Resistance"
562,"empty"
562,"Spy"
564,"empty"
564,"Spy"
566,"empty"
566,"Spy"
568,"empty"
568,"Spy"
570,"empty"
570,"Resistance"
572,"empty"
572,"Spy"
574,"empty"
574,"Spy"
576,"empty"
576,"Spy"
578,"empty"
578,"Spy"
580,"empty"
580,"Resistance"
582,"empty"
582,"Spy"
584,"empty"
584,"Resistance"
586,"empty"
586,"Resistance"
588,"empty"
588,"Resistance"
590,"empty"
590,"Spy"
592,"empty"
592,"Spy"
594,"empty"
594,"Resistance"
596,"empty"
596,"Resistance"
598,"empty"
598,"Resistance"
600,"empty"
600,"Spy"
602,"empty"
602,"Spy"
604,"empty"
604,"Spy"
606,"empty"
606,"Resistance"
608,"empty"
608,"Spy"
610,"empty"
610,"Spy"
612,"empty"
612,"Resistance"
614,"empty"
614,"Resistance"
616,"empty"
616,"Resistance"
618,"empty"
618,"Spy"
620,"empty"
620,"Spy"
622,"empty"
622,"Resistance"
624,"empty"
624,"Spy"
626,"empty"
626,"Spy"
628,"empty"
628,"Spy"
630,"empty"
630,"Spy"
632,"empty"
632,"Spy"
634,"empty"
634,"Spy"
636,"empty"
636,"Spy"
638,"empty"
638,"Resistance"
640,"empty"
640,"Spy"
642,"empty"
642,"Resistance"
644,"empty"
644,"Resistance"
646,"empty"
646,"Resistance"
648,"empty"
648,"Spy"
650,"empty"
650,"Spy"
652,"empty"
652,"Spy"
654,"empty"
654,"Resistance"
656,"empty"
656,"Spy"
658,"empty"
658,"Resistance"
660,"empty"
660,"Resistance"
662,"empty"
662,"Spy"
664,"empty"
664,"Spy"
666,"empty"
666,"Resistance"
668,"empty"
668,"Resistance"
670,"empty"
670,"Spy"
672,"empty"
672,"Resistance"
674,"empty"
674,"Spy"
676,"empty"
676,"Spy"
678,"empty"
678,"Spy"
680,"empty"
680,"Resistance"
682,"empty"
682,"Spy"
684,"empty"
684,"Spy"
686,"empty"
686,"Spy"
688,"empty"
688,"Resistance"
690,"empty"
690,"Spy"
692,"empty"
692,"Spy"
694,"empty"
694,"Resistance"
696,"empty"
696,"Spy"
698,"empty"
698,"Spy"
700,"empty"
700,"Resistance"
702,"empty"
702,"Spy"
704,"empty"
704,"Spy"
706,"empty"
706,"Resistance"
708,"empty"
708,"Resistance"
710,"empty"
710,"Resistance"
712,"empty"
712,"Spy"
714,"empty"
714,"Spy"
716,"empty"
716,"Resistance"
718,"empty"
718,"Spy"
720,"empty"
720,"Spy"
722,"empty"
722,"Spy"
724,"empty"
724,"Resistance"
726,"empty"
726,"Spy"
728,"empty"
728,"Resistance"
730,"empty"
730,"Spy"
732,"empty"
732,"Spy"
734,"empty"
734,"Resistance"
736,"empty"
736,"Resistance"
738,"empty"
738,"Spy"
740,"empty"
740,"Resistance"
742,"empty"
742,"Spy"
744,"empty"
744,"Spy"
746,"empty"
746,"Spy"
748,"empty"
748,"Resistance"
750,"empty"
750,"Spy"
752,"empty"
752,"Resistance"
754,"empty"
754,"Resistance"
756,"empty"
756,"Resistance"
758,"empty"
758,"Spy"
760,"empty"
760,"Spy"
762,"empty"
762,"Resistance"
764,"empty"
764,"Spy"
766,"empty"
766,"Spy"
768,"empty"
768,"Resistance"
770,"empty"
770,"Resistance"
772,"empty"
772,"Spy"
774,"empty"
774,"Spy"
776,"empty"
776,"Spy"
778,"empty"
778,"Spy"
780,"empty"
780,"Resistance"
782,"empty"
782,"Spy"
784,"empty"
784,"Resistance"
786,"empty"
786,"Spy"
788,"empty"
788,"Spy"
790,"empty"
790,"Spy"
792,"empty"
792,"Spy"
794,"empty"
794,"Spy"
796,"empty"
796,"Resistance"
798,"empty"
798,"Resistance"
800,"empty"
800,"Resistance"
802,"empty"
802,"Spy"
804,"empty"
804,"Resistance"
806,"empty"
806,"Spy"
808,"empty"
808,"Spy"
810,"empty"
810,"Spy"
812,"empty"
812,"Resistance"
814,"empty"
814,"Spy"
816,"empty"
816,"Spy"
818,"empty"
818,"Spy"
820,"empty"
820,"Resistance"
822,"empty"
822,"Spy"
824,"empty"
824,"Spy"
826,"empty"
826,"Spy"
828,"empty"
828,"Spy"
830,"empty"
830,"Spy"
832,"empty"
832,"Spy"
834,"empty"
834,"Resistance"
836,"empty"
836,"Spy"
838,"empty"
838,"Spy"
840,"empty"
840,"Spy"
842,"empty"
842,"Spy"
844,"empty"
844,"Spy"
846,"empty"
846,"Resistance"
848,"empty"
848,"Resistance"
850,"empty"
850,"Spy"
852,"empty"
852,"Resistance"
854,"empty"
854,"Spy"
856,"empty"
856,"Resistance"
858,"empty"
858,"Spy"
860,"empty"
860,"Spy"
862,"empty"
862,"Spy"
864,"empty"
864,"Spy"
866,"empty"
866,"Spy"
868,"empty"
868,"Resistance"
870,"empty"
870,"Spy"
872,"empty"
872,"Spy"
874,"empty"
874,"Spy"
876,"empty"
876,"Spy"
878,"empty"
878,"Resistance"
880,"empty"
880,"Resistance"
882,"empty"
882,"Spy"
884,"empty"
884,"Resistance"
886,"empty"
886,"Resistance"
888,"empty"
888,"Spy"
890,"empty"
890,"Spy"
892,"empty"
892,"Spy"
894,"empty"
894,"Spy"
896,"empty"
896,"Spy"
898,"empty"
898,"Resistance"
900,"empty"
900,"Resistance"
902,"empty"
902,"Spy"
904,"empty"
904,"Resistance"
906,"empty"
906,"Resistance"
908,"empty"
908,"Resistance"
910,"empty"
910,"Resistance"
912,"empty"
912,"Spy"
914,"empty"
914,"Spy"
916,"empty"
916,"Spy"
918,"empty"
918,"Spy"
920,"empty"
920,"Spy"
922,"empty"
922,"Spy"
924,"empty"
924,"Resistance"
926,"empty"
926,"Resistance"
928,"empty"
928,"Resistance"
930,"empty"
930,"Spy"
932,"empty"
932,"Spy"
934,"empty"
934,"Spy"
936,"empty"
936,"Resistance"
938,"empty"
938,"Spy"
940,"empty"
940,"Spy"
942,"empty"
942,"Resistance"
944,"empty"
944,"Resistance"
946,"empty"
946,"Resistance"
948,"empty"
948,"Spy"
950,"empty"
950,"Spy"
952,"empty"
952,"Spy"
954,"empty"
954,"Spy"
956,"empty"
956,"Resistance"
958,"empty"
958,"Spy"
960,"empty"
960,"Spy"
962,"empty"
962,"Spy"
964,"empty"
964,"Spy"
966,"empty"
966,"Spy"
968,"empty"
968,"Spy"
970,"empty"
970,"Spy"
972,"empty"
972,"Spy"
974,"empty"
974,"Spy"
976,"empty"
976,"Spy"
978,"empty"
978,"Spy"
980,"empty"
980,"Resistance"
982,"empty"
982,"Spy"
984,"empty"
984,"Spy"
986,"empty"
986,"Spy"
988,"empty"
988,"Resistance"
990,"empty"
990,"Resistance"
992,"empty"
992,"Resistance"
994,"empty"
994,"Spy"
996,"empty"
996,"Spy"
998,"empty"
998,"Spy"
1000,"empty"
1000,"Spy"
1002,"empty"
1002,"Spy"
1004,"empty"
1004,"Spy"
1006,"empty"
1006,"Spy"
1008,"empty"
1008,"Spy"
1010,"empty"
1010,"Resistance"
1012,"empty"
1012,"Spy"
1014,"empty"
1014,"Resistance"
1016,"empty"
1016,"Spy"
1018,"empty"
1018,"Resistance"
1020,"empty"
1020,"Resistance"
1022,"empty"
1022,"Spy"
1024,"empty"
1024,"Spy"
1026,"empty"
1026,"Spy"
1028,"empty"
1028,"Resistance"
1030,"empty"
1030,"Resistance"
1032,"empty"
1032,"Resistance"
1034,"empty"
1034,"Resistance"
1036,"empty"
1036,"Spy"
1038,"empty"
1038,"Spy"
1040,"empty"
1040,"Resistance"
1042,"empty"
1042,"Spy"
1044,"empty"
1044,"Spy"
1046,"empty"
1046,"Spy"
1048,"empty"
1048,"Spy"
1050,"empty"
1050,"Resistance"
1052,"empty"
1052,"Spy"
1054,"empty"
1054,"Spy"
1056,"empty"
1056,"Resistance"
1058,"empty"
1058,"Spy"
1060,"empty"
1060,"Spy"
1062,"empty"
1062,"Resistance"
1064,"empty"
1064,"Spy"
1066,"empty"
1066,"Spy"
1068,"empty"
1068,"Spy"
1070,"empty"
1070,"Spy"
1072,"empty"
1072,"Resistance"
1074,"empty"
1074,"Resistance"
1076,"empty"
1076,"Spy"
1078,"empty"
1078,"Resistance"
1080,"empty"
1080,"Resistance"
1082,"empty"
1082,"Resistance"
1084,"empty"
1084,"Spy"
1086,"empty"
1086,"Spy"
1088,"empty"
1088,"Spy"
1090,"empty"
1090,"Spy"
1092,"empty"
1092,"Resistance"
1094,"empty"
1094,"Resistance"
1096,"empty"
1096,"Spy"
1098,"empty"
1098,"Spy"
1100,"empty"
1100,"Spy"
1102,"empty"
1102,"Resistance"
1104,"empty"
1104,"Spy"
1106,"empty"
1106,"Spy"
1108,"empty"
1108,"Spy"
1110,"empty"
1110,"Resistance"
1112,"empty"
1112,"Resistance"
1114,"empty"
1114,"Spy"
1116,"empty"
1116,"Spy"
1118,"empty"
1118,"Resistance"
1120,"empty"
1120,"Spy"
1122,"empty"
1122,"Spy"
1124,"empty"
1124,"Spy"
1126,"empty"
1126,"Spy"
1128,"empty"
1128,"Spy"
1130,"empty"
1130,"Spy"
1132,"empty"
1132,"Resistance"
1134,"empty"
1134,"Spy"
1136,"empty"
1136,"Spy"
1138,"empty"
1138,"Spy"
1140,"empty"
1140,"Resistance"
1142,"empty"
1142,"Spy"
1144,"empty"
1144,"Spy"
1146,"empty"
1146,"Spy"
1148,"empty"
1148,"Resistance"
1150,"empty"
1150,"Resistance"
1152,"empty"
1152,"Resistance"
1154,"empty"
1154,"Spy"
1156,"empty"
1156,"Resistance"
1158,"empty"
1158,"Resistance"
1160,"empty"
1160,"Spy"
1162,"empty"
1162,"Spy"
1164,"empty"
1164,"Spy"
1166,"empty"
1166,"Spy"
1168,"empty"
1168,"Resistance"
1170,"empty"
1170,"Spy"
1172,"empty"
1172,"Resistance"
1174,"empty"
1174,"Resistance"
1176,"empty"
1176,"Resistance"
1178,"empty"
1178,"Spy"
1180,"empty"
1180,"Resistance"
1182,"empty"
1182,"Spy"
1184,"empty"
1184,"Spy"
1186,"empty"
1186,"Spy"
1188,"empty"
1188,"Resistance"
1190,"empty"
1190,"Spy"
1192,"empty"
1192,"Resistance"
1194,"empty"
1194,"Resistance"
1196,"empty"
1196,"Resistance"
1198,"empty"
1198,"Spy"
1200,"empty"
1200,"Resistance"
1202,"empty"
1202,"Spy"
1204,"empty"
1204,"Spy"
1206,"empty"
1206,"Spy"
1208,"empty"
1208,"Spy"
1210,"empty"
1210,"Spy"
1212,"empty"
1212,"Resistance"
1214,"empty"
1214,"Spy"
1216,"empty"
1216,"Spy"
1218,"empty"
1218,"Spy"
1220,"empty"
1220,"Spy"
1222,"empty"
1222,"Spy"
1224,"empty"
1224,"Resistance"
1226,"empty"
1226,"Spy"
1228,"empty"
1228,"Spy"
1230,"empty"
1230,"Resistance"
1232,"empty"
1232,"Spy"
1234,"empty"
1234,"Spy"
1236,"empty"
1236,"Resistance"
1238,"empty"
1238,"Resistance"
1240,"empty"
1240,"Spy"
1242,"empty"
1242,"Spy"
1244,"empty"
1244,"Resistance"
1246,"empty"
1246,"Spy"
1248,"empty"
1248,"Spy"
1250,"empty"
1250,"Resistance"
