"run","Winner"
8637,"empty"
8637,"Spy"
8639,"empty"
8639,"Spy"
8641,"empty"
8641,"Spy"
8643,"empty"
8643,"Resistance"
8645,"empty"
8645,"Spy"
8647,"empty"
8647,"Spy"
8649,"empty"
8649,"Resistance"
8651,"empty"
8651,"Spy"
8653,"empty"
8653,"Spy"
8655,"empty"
8655,"Spy"
8657,"empty"
8657,"Resistance"
8659,"empty"
8659,"Resistance"
8661,"empty"
8661,"Resistance"
8663,"empty"
8663,"Spy"
8665,"empty"
8665,"Spy"
8667,"empty"
8667,"Resistance"
8669,"empty"
8669,"Spy"
8671,"empty"
8671,"Spy"
8673,"empty"
8673,"Spy"
8675,"empty"
8675,"Spy"
8677,"empty"
8677,"Spy"
8679,"empty"
8679,"Spy"
8681,"empty"
8681,"Spy"
8683,"empty"
8683,"Spy"
8685,"empty"
8685,"Spy"
8687,"empty"
8687,"Resistance"
8689,"empty"
8689,"Spy"
8691,"empty"
8691,"Resistance"
8693,"empty"
8693,"Resistance"
8695,"empty"
8695,"Spy"
8697,"empty"
8697,"Spy"
8699,"empty"
8699,"Resistance"
8701,"empty"
8701,"Resistance"
8703,"empty"
8703,"Spy"
8705,"empty"
8705,"Resistance"
8707,"empty"
8707,"Spy"
8709,"empty"
8709,"Resistance"
8711,"empty"
8711,"Resistance"
8713,"empty"
8713,"Spy"
8715,"empty"
8715,"Spy"
8717,"empty"
8717,"Resistance"
8719,"empty"
8719,"Resistance"
8721,"empty"
8721,"Resistance"
8723,"empty"
8723,"Resistance"
8725,"empty"
8725,"Spy"
8727,"empty"
8727,"Spy"
8729,"empty"
8729,"Spy"
8731,"empty"
8731,"Spy"
8733,"empty"
8733,"Spy"
8735,"empty"
8735,"Spy"
8737,"empty"
8737,"Spy"
8739,"empty"
8739,"Resistance"
8741,"empty"
8741,"Resistance"
8743,"empty"
8743,"Spy"
8745,"empty"
8745,"Spy"
8747,"empty"
8747,"Spy"
8749,"empty"
8749,"Spy"
8751,"empty"
8751,"Spy"
8753,"empty"
8753,"Spy"
8755,"empty"
8755,"Resistance"
8757,"empty"
8757,"Spy"
8759,"empty"
8759,"Spy"
8761,"empty"
8761,"Spy"
8763,"empty"
8763,"Spy"
8765,"empty"
8765,"Spy"
8767,"empty"
8767,"Spy"
8769,"empty"
8769,"Spy"
8771,"empty"
8771,"Spy"
8773,"empty"
8773,"Resistance"
8775,"empty"
8775,"Spy"
8777,"empty"
8777,"Spy"
8779,"empty"
8779,"Spy"
8781,"empty"
8781,"Spy"
8783,"empty"
8783,"Spy"
8785,"empty"
8785,"Spy"
8787,"empty"
8787,"Spy"
8789,"empty"
8789,"Spy"
8791,"empty"
8791,"Spy"
8793,"empty"
8793,"Spy"
8795,"empty"
8795,"Spy"
8797,"empty"
8797,"Spy"
8799,"empty"
8799,"Resistance"
8801,"empty"
8801,"Spy"
8803,"empty"
8803,"Resistance"
8805,"empty"
8805,"Spy"
8807,"empty"
8807,"Resistance"
8809,"empty"
8809,"Spy"
8811,"empty"
8811,"Spy"
8813,"empty"
8813,"Spy"
8815,"empty"
8815,"Spy"
8817,"empty"
8817,"Resistance"
8819,"empty"
8819,"Resistance"
8821,"empty"
8821,"Spy"
8823,"empty"
8823,"Spy"
8825,"empty"
8825,"Spy"
8827,"empty"
8827,"Resistance"
8829,"empty"
8829,"Resistance"
8831,"empty"
8831,"Spy"
8833,"empty"
8833,"Resistance"
8835,"empty"
8835,"Spy"
8837,"empty"
8837,"Spy"
8839,"empty"
8839,"Spy"
8841,"empty"
8841,"Resistance"
8843,"empty"
8843,"Resistance"
8845,"empty"
8845,"Spy"
8847,"empty"
8847,"Spy"
8849,"empty"
8849,"Resistance"
8851,"empty"
8851,"Spy"
8853,"empty"
8853,"Spy"
8855,"empty"
8855,"Resistance"
8857,"empty"
8857,"Resistance"
8859,"empty"
8859,"Spy"
8861,"empty"
8861,"Spy"
8863,"empty"
8863,"Resistance"
8865,"empty"
8865,"Resistance"
8867,"empty"
8867,"Spy"
8869,"empty"
8869,"Spy"
8871,"empty"
8871,"Resistance"
8873,"empty"
8873,"Spy"
8875,"empty"
8875,"Spy"
8877,"empty"
8877,"Resistance"
8879,"empty"
8879,"Spy"
8881,"empty"
8881,"Spy"
8883,"empty"
8883,"Spy"
8885,"empty"
8885,"Spy"
8887,"empty"
8887,"Resistance"
8889,"empty"
8889,"Spy"
8891,"empty"
8891,"Spy"
8893,"empty"
8893,"Spy"
8895,"empty"
8895,"Spy"
8897,"empty"
8897,"Spy"
8899,"empty"
8899,"Resistance"
8901,"empty"
8901,"Spy"
8903,"empty"
8903,"Spy"
8905,"empty"
8905,"Spy"
8907,"empty"
8907,"Spy"
8909,"empty"
8909,"Spy"
8911,"empty"
8911,"Resistance"
8913,"empty"
8913,"Spy"
8915,"empty"
8915,"Resistance"
8917,"empty"
8917,"Spy"
8919,"empty"
8919,"Spy"
8921,"empty"
8921,"Spy"
8923,"empty"
8923,"Resistance"
8925,"empty"
8925,"Spy"
8927,"empty"
8927,"Resistance"
8929,"empty"
8929,"Spy"
8931,"empty"
8931,"Spy"
8933,"empty"
8933,"Spy"
8935,"empty"
8935,"Resistance"
8937,"empty"
8937,"Spy"
8939,"empty"
8939,"Resistance"
8941,"empty"
8941,"Spy"
8943,"empty"
8943,"Resistance"
8945,"empty"
8945,"Spy"
8947,"empty"
8947,"Resistance"
8949,"empty"
8949,"Spy"
8951,"empty"
8951,"Spy"
8953,"empty"
8953,"Spy"
8955,"empty"
8955,"Spy"
8957,"empty"
8957,"Resistance"
8959,"empty"
8959,"Resistance"
8961,"empty"
8961,"Resistance"
8963,"empty"
8963,"Spy"
8965,"empty"
8965,"Resistance"
8967,"empty"
8967,"Resistance"
8969,"empty"
8969,"Resistance"
8971,"empty"
8971,"Resistance"
8973,"empty"
8973,"Spy"
8975,"empty"
8975,"Resistance"
8977,"empty"
8977,"Spy"
8979,"empty"
8979,"Spy"
8981,"empty"
8981,"Spy"
8983,"empty"
8983,"Resistance"
8985,"empty"
8985,"Resistance"
8987,"empty"
8987,"Spy"
8989,"empty"
8989,"Spy"
8991,"empty"
8991,"Spy"
8993,"empty"
8993,"Spy"
8995,"empty"
8995,"Resistance"
8997,"empty"
8997,"Resistance"
8999,"empty"
8999,"Spy"
9001,"empty"
9001,"Spy"
9003,"empty"
9003,"Spy"
9005,"empty"
9005,"Spy"
9007,"empty"
9007,"Resistance"
9009,"empty"
9009,"Spy"
9011,"empty"
9011,"Resistance"
9013,"empty"
9013,"Resistance"
9015,"empty"
9015,"Spy"
9017,"empty"
9017,"Spy"
9019,"empty"
9019,"Spy"
9021,"empty"
9021,"Resistance"
9023,"empty"
9023,"Spy"
9025,"empty"
9025,"Spy"
9027,"empty"
9027,"Resistance"
9029,"empty"
9029,"Resistance"
9031,"empty"
9031,"Resistance"
9033,"empty"
9033,"Spy"
9035,"empty"
9035,"Spy"
9037,"empty"
9037,"Resistance"
9039,"empty"
9039,"Resistance"
9041,"empty"
9041,"Resistance"
9043,"empty"
9043,"Spy"
9045,"empty"
9045,"Resistance"
9047,"empty"
9047,"Spy"
9049,"empty"
9049,"Spy"
9051,"empty"
9051,"Spy"
9053,"empty"
9053,"Spy"
9055,"empty"
9055,"Resistance"
9057,"empty"
9057,"Spy"
9059,"empty"
9059,"Resistance"
9061,"empty"
9061,"Resistance"
9063,"empty"
9063,"Resistance"
9065,"empty"
9065,"Spy"
9067,"empty"
9067,"Spy"
9069,"empty"
9069,"Spy"
9071,"empty"
9071,"Spy"
9073,"empty"
9073,"Resistance"
9075,"empty"
9075,"Resistance"
9077,"empty"
9077,"Spy"
9079,"empty"
9079,"Resistance"
9081,"empty"
9081,"Spy"
9083,"empty"
9083,"Spy"
9085,"empty"
9085,"Spy"
9087,"empty"
9087,"Resistance"
9089,"empty"
9089,"Spy"
9091,"empty"
9091,"Resistance"
9093,"empty"
9093,"Spy"
9095,"empty"
9095,"Spy"
9097,"empty"
9097,"Resistance"
9099,"empty"
9099,"Spy"
9101,"empty"
9101,"Spy"
9103,"empty"
9103,"Resistance"
9105,"empty"
9105,"Spy"
9107,"empty"
9107,"Resistance"
9109,"empty"
9109,"Resistance"
9111,"empty"
9111,"Resistance"
9113,"empty"
9113,"Spy"
9115,"empty"
9115,"Spy"
9117,"empty"
9117,"Spy"
9119,"empty"
9119,"Spy"
9121,"empty"
9121,"Resistance"
9123,"empty"
9123,"Spy"
9125,"empty"
9125,"Resistance"
9127,"empty"
9127,"Spy"
9129,"empty"
9129,"Resistance"
9131,"empty"
9131,"Spy"
9133,"empty"
9133,"Resistance"
9135,"empty"
9135,"Spy"
9137,"empty"
9137,"Spy"
9139,"empty"
9139,"Spy"
9141,"empty"
9141,"Resistance"
9143,"empty"
9143,"Spy"
9145,"empty"
9145,"Spy"
9147,"empty"
9147,"Spy"
9149,"empty"
9149,"Spy"
9151,"empty"
9151,"Spy"
9153,"empty"
9153,"Resistance"
9155,"empty"
9155,"Resistance"
9157,"empty"
9157,"Resistance"
9159,"empty"
9159,"Resistance"
9161,"empty"
9161,"Spy"
9163,"empty"
9163,"Spy"
9165,"empty"
9165,"Spy"
9167,"empty"
9167,"Spy"
9169,"empty"
9169,"Spy"
9171,"empty"
9171,"Resistance"
9173,"empty"
9173,"Resistance"
9175,"empty"
9175,"Resistance"
9177,"empty"
9177,"Spy"
9179,"empty"
9179,"Resistance"
9181,"empty"
9181,"Spy"
9183,"empty"
9183,"Resistance"
9185,"empty"
9185,"Resistance"
9187,"empty"
9187,"Spy"
9189,"empty"
9189,"Spy"
9191,"empty"
9191,"Resistance"
9193,"empty"
9193,"Spy"
9195,"empty"
9195,"Spy"
9197,"empty"
9197,"Resistance"
9199,"empty"
9199,"Spy"
9201,"empty"
9201,"Resistance"
9203,"empty"
9203,"Spy"
9205,"empty"
9205,"Resistance"
9207,"empty"
9207,"Spy"
9209,"empty"
9209,"Spy"
9211,"empty"
9211,"Spy"
9213,"empty"
9213,"Resistance"
9215,"empty"
9215,"Spy"
9217,"empty"
9217,"Spy"
9219,"empty"
9219,"Spy"
9221,"empty"
9221,"Spy"
9223,"empty"
9223,"Spy"
9225,"empty"
9225,"Spy"
9227,"empty"
9227,"Resistance"
9229,"empty"
9229,"Spy"
9231,"empty"
9231,"Resistance"
9233,"empty"
9233,"Spy"
9235,"empty"
9235,"Spy"
9237,"empty"
9237,"Spy"
9239,"empty"
9239,"Spy"
9241,"empty"
9241,"Spy"
9243,"empty"
9243,"Spy"
9245,"empty"
9245,"Spy"
9247,"empty"
9247,"Spy"
9249,"empty"
9249,"Spy"
9251,"empty"
9251,"Spy"
9253,"empty"
9253,"Spy"
9255,"empty"
9255,"Spy"
9257,"empty"
9257,"Resistance"
9259,"empty"
9259,"Spy"
9261,"empty"
9261,"Spy"
9263,"empty"
9263,"Spy"
9265,"empty"
9265,"Resistance"
9267,"empty"
9267,"Spy"
9269,"empty"
9269,"Spy"
9271,"empty"
9271,"Spy"
9273,"empty"
9273,"Spy"
9275,"empty"
9275,"Spy"
9277,"empty"
9277,"Spy"
9279,"empty"
9279,"Resistance"
9281,"empty"
9281,"Resistance"
9283,"empty"
9283,"Spy"
9285,"empty"
9285,"Resistance"
9287,"empty"
9287,"Spy"
9289,"empty"
9289,"Resistance"
9291,"empty"
9291,"Spy"
9293,"empty"
9293,"Spy"
9295,"empty"
9295,"Spy"
9297,"empty"
9297,"Spy"
9299,"empty"
9299,"Spy"
9301,"empty"
9301,"Resistance"
9303,"empty"
9303,"Spy"
9305,"empty"
9305,"Spy"
9307,"empty"
9307,"Spy"
9309,"empty"
9309,"Resistance"
9311,"empty"
9311,"Spy"
9313,"empty"
9313,"Spy"
9315,"empty"
9315,"Spy"
9317,"empty"
9317,"Spy"
9319,"empty"
9319,"Spy"
9321,"empty"
9321,"Spy"
9323,"empty"
9323,"Resistance"
9325,"empty"
9325,"Spy"
9327,"empty"
9327,"Resistance"
9329,"empty"
9329,"Resistance"
9331,"empty"
9331,"Resistance"
9333,"empty"
9333,"Resistance"
9335,"empty"
9335,"Spy"
9337,"empty"
9337,"Resistance"
9339,"empty"
9339,"Spy"
9341,"empty"
9341,"Spy"
9343,"empty"
9343,"Spy"
9345,"empty"
9345,"Resistance"
9347,"empty"
9347,"Spy"
9349,"empty"
9349,"Resistance"
9351,"empty"
9351,"Spy"
9353,"empty"
9353,"Spy"
9355,"empty"
9355,"Resistance"
9357,"empty"
9357,"Spy"
9359,"empty"
9359,"Spy"
9361,"empty"
9361,"Resistance"
9363,"empty"
9363,"Spy"
9365,"empty"
9365,"Resistance"
9367,"empty"
9367,"Spy"
9369,"empty"
9369,"Spy"
9371,"empty"
9371,"Resistance"
9373,"empty"
9373,"Spy"
9375,"empty"
9375,"Spy"
9377,"empty"
9377,"Resistance"
9379,"empty"
9379,"Spy"
9381,"empty"
9381,"Spy"
9383,"empty"
9383,"Resistance"
9385,"empty"
9385,"Spy"
9387,"empty"
9387,"Resistance"
9389,"empty"
9389,"Spy"
9391,"empty"
9391,"Resistance"
9393,"empty"
9393,"Spy"
9395,"empty"
9395,"Resistance"
9397,"empty"
9397,"Spy"
9399,"empty"
9399,"Spy"
9401,"empty"
9401,"Resistance"
9403,"empty"
9403,"Spy"
9405,"empty"
9405,"Resistance"
9407,"empty"
9407,"Resistance"
9409,"empty"
9409,"Spy"
9411,"empty"
9411,"Spy"
9413,"empty"
9413,"Spy"
9415,"empty"
9415,"Resistance"
9417,"empty"
9417,"Spy"
9419,"empty"
9419,"Resistance"
9421,"empty"
9421,"Spy"
9423,"empty"
9423,"Spy"
9425,"empty"
9425,"Resistance"
9427,"empty"
9427,"Spy"
9429,"empty"
9429,"Resistance"
9431,"empty"
9431,"Spy"
9433,"empty"
9433,"Spy"
9435,"empty"
9435,"Spy"
9437,"empty"
9437,"Spy"
9439,"empty"
9439,"Resistance"
9441,"empty"
9441,"Resistance"
9443,"empty"
9443,"Spy"
9445,"empty"
9445,"Spy"
9447,"empty"
9447,"Spy"
9449,"empty"
9449,"Spy"
9451,"empty"
9451,"Spy"
9453,"empty"
9453,"Resistance"
9455,"empty"
9455,"Spy"
9457,"empty"
9457,"Spy"
9459,"empty"
9459,"Spy"
9461,"empty"
9461,"Resistance"
9463,"empty"
9463,"Spy"
9465,"empty"
9465,"Spy"
9467,"empty"
9467,"Spy"
9469,"empty"
9469,"Resistance"
9471,"empty"
9471,"Resistance"
9473,"empty"
9473,"Spy"
9475,"empty"
9475,"Spy"
9477,"empty"
9477,"Resistance"
9479,"empty"
9479,"Resistance"
9481,"empty"
9481,"Spy"
9483,"empty"
9483,"Spy"
9485,"empty"
9485,"Spy"
9487,"empty"
9487,"Resistance"
9489,"empty"
9489,"Spy"
9491,"empty"
9491,"Resistance"
9493,"empty"
9493,"Spy"
9495,"empty"
9495,"Spy"
9497,"empty"
9497,"Resistance"
9499,"empty"
9499,"Spy"
9501,"empty"
9501,"Resistance"
9503,"empty"
9503,"Spy"
9505,"empty"
9505,"Spy"
9507,"empty"
9507,"Spy"
9509,"empty"
9509,"Resistance"
9511,"empty"
9511,"Spy"
9513,"empty"
9513,"Spy"
9515,"empty"
9515,"Resistance"
9517,"empty"
9517,"Resistance"
9519,"empty"
9519,"Spy"
9521,"empty"
9521,"Spy"
9523,"empty"
9523,"Resistance"
9525,"empty"
9525,"Resistance"
9527,"empty"
9527,"Spy"
9529,"empty"
9529,"Spy"
9531,"empty"
9531,"Spy"
9533,"empty"
9533,"Spy"
9535,"empty"
9535,"Resistance"
9537,"empty"
9537,"Spy"
9539,"empty"
9539,"Spy"
9541,"empty"
9541,"Spy"
9543,"empty"
9543,"Spy"
9545,"empty"
9545,"Spy"
9547,"empty"
9547,"Spy"
9549,"empty"
9549,"Spy"
9551,"empty"
9551,"Resistance"
9553,"empty"
9553,"Resistance"
9555,"empty"
9555,"Spy"
9557,"empty"
9557,"Spy"
9559,"empty"
9559,"Spy"
9561,"empty"
9561,"Spy"
9563,"empty"
9563,"Resistance"
9565,"empty"
9565,"Resistance"
9567,"empty"
9567,"Spy"
9569,"empty"
9569,"Spy"
9571,"empty"
9571,"Resistance"
9573,"empty"
9573,"Resistance"
9575,"empty"
9575,"Spy"
9577,"empty"
9577,"Spy"
9579,"empty"
9579,"Spy"
9581,"empty"
9581,"Resistance"
9583,"empty"
9583,"Spy"
9585,"empty"
9585,"Resistance"
9587,"empty"
9587,"Resistance"
9589,"empty"
9589,"Spy"
9591,"empty"
9591,"Spy"
9593,"empty"
9593,"Spy"
9595,"empty"
9595,"Spy"
9597,"empty"
9597,"Spy"
9599,"empty"
9599,"Spy"
9601,"empty"
9601,"Spy"
9603,"empty"
9603,"Spy"
9605,"empty"
9605,"Spy"
9607,"empty"
9607,"Spy"
9609,"empty"
9609,"Spy"
9611,"empty"
9611,"Resistance"
9613,"empty"
9613,"Spy"
9615,"empty"
9615,"Resistance"
9617,"empty"
9617,"Spy"
9619,"empty"
9619,"Spy"
9621,"empty"
9621,"Spy"
9623,"empty"
9623,"Spy"
9625,"empty"
9625,"Spy"
9627,"empty"
9627,"Resistance"
9629,"empty"
9629,"Spy"
9631,"empty"
9631,"Resistance"
9633,"empty"
9633,"Resistance"
9635,"empty"
9635,"Spy"
9637,"empty"
9637,"Resistance"
9639,"empty"
9639,"Spy"
9641,"empty"
9641,"Spy"
9643,"empty"
9643,"Resistance"
9645,"empty"
9645,"Resistance"
9647,"empty"
9647,"Resistance"
9649,"empty"
9649,"Resistance"
9651,"empty"
9651,"Spy"
9653,"empty"
9653,"Spy"
9655,"empty"
9655,"Spy"
9657,"empty"
9657,"Resistance"
9659,"empty"
9659,"Spy"
9661,"empty"
9661,"Spy"
9663,"empty"
9663,"Resistance"
9665,"empty"
9665,"Resistance"
9667,"empty"
9667,"Spy"
9669,"empty"
9669,"Spy"
9671,"empty"
9671,"Spy"
9673,"empty"
9673,"Spy"
9675,"empty"
9675,"Spy"
9677,"empty"
9677,"Spy"
9679,"empty"
9679,"Resistance"
9681,"empty"
9681,"Spy"
9683,"empty"
9683,"Spy"
9685,"empty"
9685,"Spy"
9687,"empty"
9687,"Spy"
9689,"empty"
9689,"Spy"
9691,"empty"
9691,"Spy"
9693,"empty"
9693,"Spy"
9695,"empty"
9695,"Spy"
9697,"empty"
9697,"Spy"
9699,"empty"
9699,"Spy"
9701,"empty"
9701,"Spy"
9703,"empty"
9703,"Spy"
9705,"empty"
9705,"Spy"
9707,"empty"
9707,"Spy"
9709,"empty"
9709,"Spy"
9711,"empty"
9711,"Resistance"
9713,"empty"
9713,"Spy"
9715,"empty"
9715,"Resistance"
9717,"empty"
9717,"Spy"
9719,"empty"
9719,"Spy"
9721,"empty"
9721,"Spy"
9723,"empty"
9723,"Spy"
9725,"empty"
9725,"Resistance"
9727,"empty"
9727,"Resistance"
9729,"empty"
9729,"Spy"
9731,"empty"
9731,"Spy"
9733,"empty"
9733,"Resistance"
9735,"empty"
9735,"Resistance"
9737,"empty"
9737,"Spy"
9739,"empty"
9739,"Spy"
9741,"empty"
9741,"Spy"
9743,"empty"
9743,"Spy"
9745,"empty"
9745,"Spy"
9747,"empty"
9747,"Spy"
9749,"empty"
9749,"Spy"
9751,"empty"
9751,"Spy"
9753,"empty"
9753,"Spy"
9755,"empty"
9755,"Spy"
9757,"empty"
9757,"Resistance"
9759,"empty"
9759,"Spy"
9761,"empty"
9761,"Spy"
9763,"empty"
9763,"Spy"
9765,"empty"
9765,"Spy"
9767,"empty"
9767,"Spy"
9769,"empty"
9769,"Spy"
9771,"empty"
9771,"Resistance"
9773,"empty"
9773,"Spy"
9775,"empty"
9775,"Spy"
9777,"empty"
9777,"Resistance"
9779,"empty"
9779,"Spy"
9781,"empty"
9781,"Spy"
9783,"empty"
9783,"Resistance"
9785,"empty"
9785,"Spy"
9787,"empty"
9787,"Resistance"
9789,"empty"
9789,"Spy"
9791,"empty"
9791,"Spy"
9793,"empty"
9793,"Spy"
9795,"empty"
9795,"Spy"
9797,"empty"
9797,"Resistance"
9799,"empty"
9799,"Spy"
9801,"empty"
9801,"Spy"
9803,"empty"
9803,"Spy"
9805,"empty"
9805,"Resistance"
9807,"empty"
9807,"Spy"
9809,"empty"
9809,"Resistance"
9811,"empty"
9811,"Spy"
9813,"empty"
9813,"Spy"
9815,"empty"
9815,"Spy"
9817,"empty"
9817,"Spy"
9819,"empty"
9819,"Resistance"
9821,"empty"
9821,"Spy"
9823,"empty"
9823,"Spy"
9825,"empty"
9825,"Spy"
9827,"empty"
9827,"Spy"
9829,"empty"
9829,"Resistance"
9831,"empty"
9831,"Spy"
9833,"empty"
9833,"Resistance"
9835,"empty"
9835,"Spy"
9837,"empty"
9837,"Spy"
9839,"empty"
9839,"Spy"
9841,"empty"
9841,"Resistance"
9843,"empty"
9843,"Spy"
9845,"empty"
9845,"Spy"
9847,"empty"
9847,"Resistance"
9849,"empty"
9849,"Spy"
9851,"empty"
9851,"Spy"
9853,"empty"
9853,"Spy"
9855,"empty"
9855,"Spy"
9857,"empty"
9857,"Spy"
9859,"empty"
9859,"Resistance"
9861,"empty"
9861,"Spy"
9863,"empty"
9863,"Spy"
9865,"empty"
9865,"Spy"
9867,"empty"
9867,"Resistance"
9869,"empty"
9869,"Spy"
9871,"empty"
9871,"Spy"
9873,"empty"
9873,"Spy"
9875,"empty"
9875,"Resistance"
9877,"empty"
9877,"Resistance"
9879,"empty"
9879,"Spy"
9881,"empty"
9881,"Spy"
9883,"empty"
9883,"Spy"
9885,"empty"
9885,"Resistance"
9887,"empty"
9887,"Resistance"
9889,"empty"
9889,"Spy"
9891,"empty"
9891,"Resistance"
9893,"empty"
9893,"Resistance"
9895,"empty"
9895,"Resistance"
9897,"empty"
9897,"Spy"
9899,"empty"
9899,"Resistance"
9901,"empty"
9901,"Spy"
9903,"empty"
9903,"Resistance"
9905,"empty"
9905,"Spy"
9907,"empty"
9907,"Spy"
9909,"empty"
9909,"Resistance"
9911,"empty"
9911,"Spy"
9913,"empty"
9913,"Resistance"
9915,"empty"
9915,"Resistance"
9917,"empty"
9917,"Spy"
9919,"empty"
9919,"Spy"
9921,"empty"
9921,"Resistance"
9923,"empty"
9923,"Spy"
9925,"empty"
9925,"Spy"
9927,"empty"
9927,"Spy"
9929,"empty"
9929,"Spy"
9931,"empty"
9931,"Spy"
9933,"empty"
9933,"Spy"
9935,"empty"
9935,"Spy"
9937,"empty"
9937,"Resistance"
9939,"empty"
9939,"Resistance"
9941,"empty"
9941,"Resistance"
9943,"empty"
9943,"Spy"
9945,"empty"
9945,"Spy"
9947,"empty"
9947,"Spy"
9949,"empty"
9949,"Spy"
9951,"empty"
9951,"Resistance"
9953,"empty"
9953,"Resistance"
9955,"empty"
9955,"Resistance"
9957,"empty"
9957,"Spy"
9959,"empty"
9959,"Spy"
9961,"empty"
9961,"Resistance"
9963,"empty"
9963,"Resistance"
9965,"empty"
9965,"Resistance"
9967,"empty"
9967,"Resistance"
9969,"empty"
9969,"Spy"
9971,"empty"
9971,"Spy"
9973,"empty"
9973,"Spy"
9975,"empty"
9975,"Spy"
9977,"empty"
9977,"Spy"
9979,"empty"
9979,"Spy"
9981,"empty"
9981,"Spy"
9983,"empty"
9983,"Spy"
9985,"empty"
9985,"Resistance"
9987,"empty"
9987,"Spy"
9989,"empty"
9989,"Spy"
9991,"empty"
9991,"Spy"
9993,"empty"
9993,"Resistance"
9995,"empty"
9995,"Spy"
9997,"empty"
9997,"Spy"
9999,"empty"
9999,"Spy"
10001,"empty"
10001,"Spy"
10003,"empty"
10003,"Spy"
10005,"empty"
10005,"Resistance"
10007,"empty"
10007,"Spy"
10009,"empty"
10009,"Spy"
10011,"empty"
10011,"Spy"
10013,"empty"
10013,"Spy"
10015,"empty"
10015,"Resistance"
10017,"empty"
10017,"Spy"
10019,"empty"
10019,"Resistance"
10021,"empty"
10021,"Spy"
10023,"empty"
10023,"Spy"
10025,"empty"
10025,"Spy"
10027,"empty"
10027,"Spy"
10029,"empty"
10029,"Spy"
10031,"empty"
10031,"Spy"
10033,"empty"
10033,"Resistance"
10035,"empty"
10035,"Resistance"
10037,"empty"
10037,"Spy"
10039,"empty"
10039,"Spy"
10041,"empty"
10041,"Spy"
10043,"empty"
10043,"Spy"
10045,"empty"
10045,"Resistance"
10047,"empty"
10047,"Spy"
10049,"empty"
10049,"Spy"
10051,"empty"
10051,"Spy"
10053,"empty"
10053,"Spy"
10055,"empty"
10055,"Spy"
10057,"empty"
10057,"Resistance"
10059,"empty"
10059,"Spy"
10061,"empty"
10061,"Spy"
10063,"empty"
10063,"Spy"
10065,"empty"
10065,"Resistance"
10067,"empty"
10067,"Spy"
10069,"empty"
10069,"Spy"
10071,"empty"
10071,"Resistance"
10073,"empty"
10073,"Spy"
10075,"empty"
10075,"Spy"
10077,"empty"
10077,"Spy"
10079,"empty"
10079,"Resistance"
10081,"empty"
10081,"Spy"
10083,"empty"
10083,"Spy"
10085,"empty"
10085,"Spy"
10087,"empty"
10087,"Resistance"
10089,"empty"
10089,"Spy"
10091,"empty"
10091,"Resistance"
10093,"empty"
10093,"Spy"
10095,"empty"
10095,"Resistance"
10097,"empty"
10097,"Resistance"
10099,"empty"
10099,"Spy"
10101,"empty"
10101,"Resistance"
10103,"empty"
10103,"Spy"
10105,"empty"
10105,"Resistance"
10107,"empty"
10107,"Resistance"
10109,"empty"
10109,"Resistance"
10111,"empty"
10111,"Spy"
10113,"empty"
10113,"Resistance"
10115,"empty"
10115,"Spy"
10117,"empty"
10117,"Resistance"
10119,"empty"
10119,"Spy"
10121,"empty"
10121,"Resistance"
10123,"empty"
10123,"Spy"
10125,"empty"
10125,"Spy"
10127,"empty"
10127,"Spy"
10129,"empty"
10129,"Spy"
10131,"empty"
10131,"Spy"
10133,"empty"
10133,"Spy"
10135,"empty"
10135,"Resistance"
10137,"empty"
10137,"Resistance"
10139,"empty"
10139,"Resistance"
10141,"empty"
10141,"Resistance"
10143,"empty"
10143,"Spy"
10145,"empty"
10145,"Spy"
10147,"empty"
10147,"Spy"
10149,"empty"
10149,"Resistance"
10151,"empty"
10151,"Resistance"
10153,"empty"
10153,"Spy"
10155,"empty"
10155,"Resistance"
10157,"empty"
10157,"Resistance"
10159,"empty"
10159,"Spy"
10161,"empty"
10161,"Resistance"
10163,"empty"
10163,"Spy"
10165,"empty"
10165,"Spy"
10167,"empty"
10167,"Spy"
10169,"empty"
10169,"Spy"
10171,"empty"
10171,"Spy"
10173,"empty"
10173,"Spy"
10175,"empty"
10175,"Spy"
10177,"empty"
10177,"Spy"
10179,"empty"
10179,"Spy"
10181,"empty"
10181,"Spy"
10183,"empty"
10183,"Resistance"
10185,"empty"
10185,"Spy"
10187,"empty"
10187,"Resistance"
10189,"empty"
10189,"Resistance"
10191,"empty"
10191,"Spy"
10193,"empty"
10193,"Spy"
10195,"empty"
10195,"Spy"
10197,"empty"
10197,"Spy"
10199,"empty"
10199,"Spy"
10201,"empty"
10201,"Resistance"
10203,"empty"
10203,"Spy"
10205,"empty"
10205,"Spy"
10207,"empty"
10207,"Resistance"
10209,"empty"
10209,"Spy"
10211,"empty"
10211,"Resistance"
10213,"empty"
10213,"Spy"
10215,"empty"
10215,"Spy"
10217,"empty"
10217,"Spy"
10219,"empty"
10219,"Resistance"
10221,"empty"
10221,"Resistance"
10223,"empty"
10223,"Resistance"
10225,"empty"
10225,"Resistance"
10227,"empty"
10227,"Resistance"
10229,"empty"
10229,"Resistance"
10231,"empty"
10231,"Spy"
10233,"empty"
10233,"Resistance"
10235,"empty"
10235,"Resistance"
10237,"empty"
10237,"Spy"
10239,"empty"
10239,"Spy"
10241,"empty"
10241,"Spy"
10243,"empty"
10243,"Resistance"
10245,"empty"
10245,"Spy"
10247,"empty"
10247,"Spy"
10249,"empty"
10249,"Spy"
